0,587.62,566.69,503.88,499.58,490.22,494.42,493.56,538.91,549.05,525.84,518.33,532.56,525.95,505.15,531.31,534.52,506.4,487.72,482.67,473,474.35,479.55,494.09,479.4
4,587.68,569.87,505.11,503.99,496.08,498.41,497.1,543.9,548.57,529.84,524.43,535.33,532.4,509.19,539.86,541.61,509.48,493.3,489.67,477.92,480.56,483.02,501.12,483.75
7,592.61,567.48,507.43,501.08,495.23,495.36,496.04,541.16,550.17,529.93,524.72,530.81,527.53,511.59,534.61,538.57,507.57,494.32,490.92,476.33,477.28,478.17,497.27,479.52
11,593.97,571.94,505.22,502.48,495.25,497.49,497.39,543.92,554.23,532.13,523.9,532.74,527.5,508.74,535.36,541.1,511.49,493.37,488.1,477.28,478.75,483.25,499.91,481.33
14,594.1,569.31,510.97,501.21,492.88,498.36,494,544.77,552.72,530.02,526.08,536.16,530,511.23,536.42,538.75,508.1,492.56,490.46,479.67,482.23,487.56,504.69,481.11
18,594.65,572.58,509.61,504.52,496.85,496.05,491.93,542.08,552.79,531.51,518.67,533.24,530.67,510.21,535.49,540.38,513.39,494.39,492.38,478,480.5,481.33,500.25,483.97
21,594.87,571.23,506.13,500.13,493.43,496.39,495.72,544.6,554.58,528.81,522.55,534.77,529.75,510.68,534.64,543.92,510.66,494.45,489.79,475.97,479.43,483.32,502.78,484.68
25,594.81,569,507.6,500.62,495.42,498.12,498.56,543.5,551.25,533.3,522.12,535.77,527.91,511.6,536.03,539.69,512.24,492.65,491.05,478.95,478.76,483.77,501.21,484.32
28,592.52,568.74,509.45,503.59,494.86,497.36,496.51,546.2,550.51,531.13,522.3,534.62,530.57,509.05,536.19,541.32,514.06,492.43,491.48,480.18,481.79,486.17,501.93,483.9
32,593.47,571.5,510.01,503.04,494.97,495.84,494.78,542.42,555.52,530.62,524.24,537.19,531.27,509.88,536.65,541.64,512.2,491.47,492.55,477.67,477.67,484.21,499.76,480.11
36,590.28,566.68,505.56,497.86,494.43,494.93,493.71,542.92,552.24,530.72,522.71,532.43,528.35,508.84,534.05,538.91,509.48,492.6,487.48,476.13,478.49,481.4,496.96,478.95
39,594.97,571.07,509.85,502.61,498.84,497.08,495.25,546.34,554.33,531.53,525.54,537.52,531.23,510.92,536.01,541.01,512.1,492.41,493.15,479.37,479.87,485.52,501.97,482.74
43,594,570.35,506.07,504.29,493.31,495.97,495.85,542.61,550.7,529.49,522.02,534.4,527.46,508.2,533.32,538.8,511.97,491.22,490.52,477.64,477.21,482.12,498.62,483.31
46,580.01,555.82,493.24,486.48,483.41,483.51,482.83,526.49,535.32,515.2,505.81,518.96,513.68,496.27,520.73,524.12,493.99,477.05,470.17,459.69,462.96,466.08,485.85,465.4
50,587.23,560.31,499.24,491.54,485.19,487.05,491.47,532.83,538.72,520.25,512.32,523.84,519.17,498.44,525.16,531.25,498.61,479.28,481.06,463.57,465.77,471.27,487.72,469.73
53,654.39,628.46,567.8,561.59,554.84,556.12,554.5,603.55,606.46,588.99,584.09,595.61,588.94,567.51,592.43,602.75,562.68,546.08,547.64,531.8,533.05,537.43,557.13,536.02
57,579.54,558.04,496.13,492.09,478.78,478.07,473.33,526.22,533.22,510.7,504.77,513.59,498.62,481.57,516.4,530.2,488.72,471.82,468.64,453.39,457.29,470.49,502.19,500.68
60,580.17,559.21,498.27,491.4,487.98,488.43,488.05,532.44,546.16,524.44,514.13,528.26,523.69,505.75,530.09,531.51,502.88,484.33,482.55,473.25,474.79,478.48,495.93,484.46
64,593.46,569.09,507.41,503.17,492.68,492.67,497.87,542.26,552.29,531.56,524.91,532.87,530.49,512.94,541.19,539.95,511.42,492.67,495.83,479.59,481.33,485.54,501.86,487.25
67,595.5,572.13,510.38,501.51,494.29,496.93,495.64,542.68,554.2,535.55,523.66,538.66,531.5,509.27,539.03,539.81,511.49,496.66,494.71,480.26,479.7,482.24,501.57,484.94
71,595.68,571.7,512.45,502.77,498.42,498.01,496.62,545.51,551.21,532.74,525,534.86,529.59,512.15,536.02,540.91,510.26,491.4,493.31,478.81,480.27,479.28,500.58,485.85
74,598.84,570.94,510.09,508.56,499.34,500.78,502.61,548.91,556.63,536.28,524.87,538.94,532.09,514.38,542.16,541.46,514.33,498.19,495.64,481.43,482.02,484.16,501.35,487.55
78,597.9,572.24,511.7,507.06,500.18,502.96,501.77,547.61,556.43,538.64,526.05,541.25,532.92,514.69,543.54,546.36,512.09,496.08,494.59,481.39,480.66,486.33,502.19,487.88
81,597.81,571.06,511.46,507.24,502.83,499.49,502.81,547.96,557.86,536.72,528.06,540.58,532.95,515.21,541.59,545.69,512.37,497.78,493.74,480.77,480.88,482.83,502.13,487.34
85,600.24,572.8,512.76,508.73,500.99,499.82,504.96,550.47,555.54,537.44,528.26,541.32,533.91,520.02,542.73,546.32,511.25,497.84,496.48,484.29,478.62,484.2,504.63,486.87
88,599.39,572.91,514.56,508.74,498.32,501.64,504.31,549.89,558.02,537.53,527.76,540.04,534.31,515.11,544.56,548.17,510.28,499.27,496.09,481.97,486.14,487.07,504.21,490.87
92,598.66,573.06,514.45,511.05,502.09,504.9,502.98,552.49,557.85,538.63,530.97,540.2,535.07,515.11,544.63,548.01,512.89,498.51,495.93,482.88,483.04,486.64,507.26,492.28
96,600,574.02,513.66,509.84,502.38,506.59,505.27,551.67,558.05,537.39,529.97,540.95,532.82,516.3,546,549.94,513.75,498.81,500.31,484.03,483.54,485.75,505.51,488.39
99,600.88,575.89,513.22,509.6,503.37,503.97,506.1,549.63,557.38,537.59,526.96,541.61,538.64,519.76,547.49,549.7,514.35,501.27,499.42,482.78,481.7,488.37,504.51,489.15
103,599.39,573.51,516.01,510.16,504.87,506.35,507.29,551.1,555.52,537.78,529.22,541.49,536.17,518.01,544.78,547.14,515.52,498.24,494.87,481.82,481.41,485.95,507.72,491.43
106,599.94,573.47,512.38,509.33,505.76,506.81,504.82,554.32,554.66,537.01,530.67,541.7,534.61,519,544.71,549.81,513.91,499.3,497.86,483.16,481.96,487.58,503.9,492.34
110,598.21,576.36,517.56,512.67,500.17,504.64,504.04,550.96,557.58,538.76,529.07,541.43,532.87,516.45,546.11,549.2,511.78,495.67,497.1,484.29,484.27,485.11,506.86,491.42
113,601.29,576.61,513.25,510.31,501.96,506.59,505.24,554.26,559.36,539.71,526.96,542.51,537.07,517.41,545.23,547.95,515.01,497.72,496.75,484.22,483.47,486.9,506.26,490.1
117,597.4,573.17,514.21,508.45,502.48,504.14,506.8,554.79,558.04,538.52,529.64,542.21,536.15,516.83,545.85,547.96,513.15,496.83,498.82,485.23,481.71,485.81,505.82,490.54
120,599.35,572.68,517.5,510.58,502.29,505.38,504.94,551.52,555.76,537.68,529.54,538.57,534.74,518.69,545.79,548.47,513.08,501.13,496.98,484.84,481.98,488.86,505.78,490.87
