0,-5.6597,-5.6127,-5.8698,5.9167,5.0768,10.732,-9.6158,-6.1657,-4.9761,-3.9565,4.2621,10.533,3.281,-6.3176,6.8085,7.1033,-14.782,13.414,6.5014,-6.9622,-8.3112,5.5044,6.0701,-1.1651
4,6.1335,9.4653,-6.3709,-4.3901,-1.5842,4.0301,-6.8677,-10.533,13.101,-7.2569,-5.3547,7.0426,9.5153,-5.3007,13.612,9.7483,18.478,11.151,-7.665,-2.6574,-18.011,-2.2437,6.9788,-14.735
7,-9.6954,5.7038,5.5501,-12.784,-11.37,-8.1556,8.5306,-1.118,18.364,-11.796,12.17,18.184,5.9059,2.8057,-21.972,-4.2172,-13.688,-12.664,-8.1244,7.1326,-17.999,4.4938,5.9134,-12.804
11,-6.8411,9.8111,4.9849,-7.8625,-6.8831,4.3397,-6.9029,4.1191,-5.7143,-8.0089,10.528,-11.553,-5.3818,-6.4719,26.579,5.7925,-7.3372,13.28,-4.3476,6.792,-15.308,-7.3618,-5.0234,6.2461
14,8.7489,8.682,10.634,12.803,6.6723,5.7026,-5.5404,-4.3913,10.717,-8.4017,-8.3607,-8.3421,-7.6454,5.0703,-9.1041,-7.1174,-10.051,-9.14,11.632,-10.669,-19.918,-11.17,3.8524,-4.9902
18,4.5585,8.7214,-6.792,-8.4839,-2.5251,-9.3233,10.452,-2.4194,2.9193,-6.6353,-9.9438,9.5933,4.3821,-1.0928,-21.312,9.2276,-12.061,10.771,-7.57,-10.269,-17.947,-5.2525,11.622,10.238
21,-9.3969,-6.1017,4.3934,-9.9516,6.5383,-8.4058,4.9709,-4.2921,-7.3785,-5.5265,-9.1807,4.4002,-8.4976,-8.2183,-10.632,5.9558,13.112,-13.379,4.6531,8.2874,-15.898,-7.3177,2.903,-5.1738
25,7.4829,-9.6978,-4.4758,-8.2771,-6.9413,-5.6815,-4.5274,-9.6395,9.3405,-8.3657,12.326,5.6022,5.8309,-6.3376,11.552,-9.3481,-14.55,9.0432,-9.9818,6.1466,27.81,8.4964,-5.6349,-10.343
28,-1.8837,-14.587,-11.372,-5.7549,-5.512,4.6358,-9.6033,-7.6437,12.039,14.52,-4.2477,8.3728,2.1613,-8.6826,-10.828,10.606,10.476,11.648,3.6372,9.8801,-17.707,-1.957,7.9147,3.0225
32,8.9841,-4.752,7.1342,-9.8786,-3.734,5.3016,5.4253,8.5117,10.043,12.143,-5.2652,-6.3795,10.686,11.33,13.36,-4.1369,12.242,10.563,-9.5461,5.307,30.993,2.4494,-8.5152,8.7226
36,-10.925,4.423,2.6763,-4.8561,-5.2226,6.9747,4.2166,2.4393,-9.7319,-2.4606,-4.48,8.0685,-8.1356,2.3765,-15.824,-9.1366,-13.413,-10.038,4.152,4.3473,9.3832,10.051,-12.509,-11.317
39,6.0142,8.2214,7.1205,6.8354,6.9791,-5.1086,-11.574,7.2708,-7.1536,-5.2085,-10.781,-6.5861,-6.9728,5.2198,29.137,8.1243,-12.531,5.6486,6.1552,-11.327,-6.5474,5.5155,-12.827,3.8653
43,6.5593,7.2926,-3.6616,10.337,-7.3264,7.775,7.4859,9.3548,-7.1412,-10.096,13.573,-11.169,5.9379,2.9719,-8.7806,6.7127,-13.869,9.8656,1.4125,9.7134,-15.545,-8.0349,9.7075,5.3007
46,-10.101,8.6522,-5.6793,8.737,6.6225,4.9745,6.3383,-4.8858,-14.322,-2.8345,9.9494,0.65936,6.1771,-3.3951,-8.125,-10.273,23.578,-14.525,4.5567,1.45,-15.886,8.0407,10.49,7.3248
50,4.6774,12.506,2.3919,17.775,-3.6109,4.6969,-4.3635,-2.7587,-13.679,10.692,22.784,7.6168,-10.065,15.201,9.8307,1.6828,23.446,12.355,-9.9843,-0.54251,-17.275,-11.802,8.228,-4.1216
53,-6.7003,4.4326,-6.2504,-7.9594,-4.6165,9.0379,4.6678,-5.0191,6.4944,-7.7092,20.121,-9.3718,4.4562,18.438,14.763,-9.0921,-11.041,13.124,-8.221,7.2487,-9.0683,-4.1383,7.7257,-6.5177
57,-6.7555,6.8369,10.968,4.5192,10.769,9.162,7.8717,-2.5538,-8.2845,-4.998,9.7182,-10.184,17.249,29.766,22.597,4.9053,23.404,13.693,-8.4614,-5.6036,-10.364,-4.8392,6.6608,-9.5795
