81,39801,29017,37509,40828,37623,34948,22457,25544,25961,26976,19684,21214,21735,19662,22056,19782,26985,25428,23938,18586,24301,17364,15672,14576
85,42688,32266,42737,46662,42288,40121,25926,30195,30112,31003,21414,25064,24260,20749,24783,23945,31475,28665,26835,19915,26810,19741,18497,17457
88,43599,34604,46884,52655,49573,45858,30989,35739,34990,38825,25606,30946,31348,26870,28980,25896,34216,31704,31821,23315,30174,22993,20824,19063
92,45409,35400,48687,56416,53943,51349,35114,39734,37756,45130,29263,35481,35515,33246,35167,33294,36847,33656,33639,25301,35526,28849,25014,23325
96,45809,36450,49337,57798,54487,53270,37688,41298,39449,50618,33823,37963,39721,36312,38495,36928,38733,34584,34576,26356,38890,31834,28604,27325
99,46687,36764,51017,59390,55395,53161,38535,42538,39287,52933,36119,39716,39939,38347,40476,38359,38217,35878,36366,27289,41208,33604,31497,29677
103,47152,37433,50178,58979,56814,54352,39597,45660,41384,54032,37846,40527,42853,40616,42422,41467,39167,36519,38241,28216,44288,36657,33343,30805
106,47712,37418,51407,59884,56910,54548,40861,45803,41425,55205,38180,40448,42339,40923,44373,40942,39215,36966,37783,29389,44555,36280,34768,32269
110,47620,38131,51476,60491,59109,56517,41802,44061,40687,54010,38841,41188,43730,41626,43659,42666,39348,37851,38491,28409,44153,37322,35302,32837
113,48213,38319,52432,61670,57973,56063,41671,44794,41252,55178,39163,41288,43667,43622,43789,42626,40174,38144,38948,29263,45781,37360,35903,33704
117,48636,38780,52178,61340,57831,56055,41608,45104,41467,56005,40056,41355,43260,42843,45321,43458,40244,38441,38769,29733,47103,38177,36118,33813
120,48277,39039,52067,60610,58511,56308,41082,45701,42240,57064,39312,43429,43554,42832,44179,43880,40315,38466,38702,29574,46128,38129,36331,34145
124,48253,38616,51727,61178,58639,57233,42974,47889,42784,54615,40287,43103,44250,43569,46196,43962,41104,38288,39814,29765,46048,38251,35642,34203
127,47337,38841,53292,61425,59187,58064,44031,48387,42758,55595,40420,43373,44133,43243,45114,45075,40516,38179,39940,29577,47395,38439,35706,34969
131,48220,38608,53576,62419,58478,56288,43359,46703,42416,55941,40384,42733,44295,43022,44717,44281,40333,38262,40032,30130,46404,39446,37888,34219
134,48811,39440,52941,61898,59319,58241,42824,48653,43471,57149,40602,43183,45035,45014,44882,44314,40494,39715,40572,29544,47375,38938,35863,34589
138,48513,38100,53148,61070,58618,57474,43493,49334,42201,53973,40361,42860,43912,44563,45744,44690,40861,38960,40823,30049,46929,39004,36138,34903
141,48525,39388,52706,61643,60838,57369,43488,47277,43853,55753,40453,44093,44787,44375,45892,42790,41553,38758,40736,30904,45221,41142,36736,34361
145,49050,38751,53281,62394,59506,57370,43658,49831,43435,57038,40620,44237,43457,44187,47402,43579,41634,39564,40502,29561,48255,40368,36612,35849
149,49121,39498,53999,62081,61396,57710,43086,50337,43494,57083,40798,43356,44311,43651,46471,44337,41642,39322,41959,30205,47008,38852,37099,35748
152,49663,39128,52584,62270,59413,57051,44485,49983,43900,56434,40647,43704,44796,43905,46079,44919,41638,40038,41068,30580,47102,39420,36971,35447
156,49328,38981,53268,63229,60460,59328,44884,47820,43492,56175,40959,44802,44858,44658,46488,45789,41591,39482,40998,29886,45781,39797,37266,35136
159,48891,39073,53353,62864,60278,57924,44520,50391,43842,57772,40698,43735,44722,43993,46928,46062,43536,39939,40983,30247,46805,39562,37082,34842
163,49450,39641,53531,62809,61102,57575,44220,49867,45025,58389,41522,43381,44481,44122,46353,45501,42885,39668,40961,29555,47835,39870,37874,34842
166,49572,39712,52635,62969,60053,57260,44941,50687,42929,56452,41415,44312,44450,45416,47788,46042,42824,40475,40986,30708,47343,40851,38298,34905
170,49275,39218,54284,62436,60503,58164,44265,51714,43206,56584,41470,43702,44961,45396,47093,46357,42127,40609,41674,30890,47608,39969,37220,34925
173,49168,39760,53304,63162,60386,59261,44292,50787,43761,55767,41208,43745,44996,44513,47459,44810,42808,40363,41345,30880,46475,40350,37943,35527
177,48991,38634,54608,63137,60273,58984,43947,51204,45149,56944,40561,43563,45315,44068,45721,46600,43730,40558,41367,30287,47564,40407,38185,36012
180,48558,39380,54064,62720,61425,59070,43302,51016,43483,57325,39822,43942,44251,44719,46819,45562,44140,41226,40707,29988,48231,39353,37615,35037
184,49354,39887,53597,63616,60604,58079,44449,51542,43864,57136,40538,43731,44487,44335,46573,45796,43101,41041,41804,30456,48409,40473,38919,35934
188,49526,39871,54111,62933,59905,58784,44851,51133,44284,56403,41752,44170,45691,44797,47703,46105,43795,40484,42121,30968,47424,39433,38299,35634
191,48911,39475,52781,62873,62062,59445,44507,51116,44602,58442,41132,44502,45310,45302,47521,45682,43979,40772,43230,32411,45877,40169,38778,35231
195,48425,39364,53530,63706,60625,57745,44380,51228,44627,56289,40619,43614,45618,44973,47424,45693,43521,41447,41174,30629,47836,40217,38115,36012
198,49750,40070,53493,64555,61021,58384,44016,48678,44496,56455,41195,44797,45955,46030,48871,44961,44265,41061,41440,29908,48036,40120,37734,35581
202,49313,40270,53081,63159,60829,59456,44572,51313,45078,57456,41053,44796,45822,45713,46815,46260,43044,41017,41098,30096,45570,41295,37921,35989
205,47855,38534,53199,61189,58132,56912,42530,49335,42603,56397,39434,42954,43190,42803,45163,43404,41130,39602,39176,29062,43538,37881,35263,33468
209,46046,37155,50821,59310,56134,53921,41583,48770,42527,54230,38545,41894,42088,42050,43576,42392,40570,38823,38591,28120,44181,33341,33066,31193
212,48619,38374,52856,61247,58324,57066,43182,47207,42861,55731,40262,43779,45099,43490,45391,43757,42755,41191,40625,29888,44837,36634,33769,33742
216,48895,38053,53965,61036,58812,58386,43128,50973,43992,56208,39647,43578,44350,44496,46359,44616,44015,40839,40641,30783,47374,36448,34666,33407
219,48642,38136,53430,60734,59210,57758,43612,50056,45015,56747,41819,45198,45920,45505,45926,44531,42846,41881,39714,30611,46465,36721,35737,34081
223,48353,38788,53899,60998,58931,58077,44821,51456,44491,57752,40177,43482,44592,43892,45874,44890,42655,41588,41142,29391,47247,36612,35178,33584
227,48219,38116,53430,62077,58624,58305,43803,51218,44144,58691,40111,43934,44178,43608,46239,45104,43380,41455,39650,31082,48242,36816,35411,34237
230,48891,38648,53156,61417,59329,57462,43909,51247,44198,56090,40363,43509,43649,43812,46881,44099,43365,40569,41752,30278,47203,36805,35562,34087
234,47979,38662,53026,62181,59460,58162,44471,48847,43428,58672,40654,43805,44519,44167,47088,44982,43022,40955,42066,30277,46482,36767,35712,35009
237,48127,39095,52881,61941,58657,57744,44989,51384,43872,57202,40027,43449,44214,43924,46547,45772,42877,41451,41155,29968,46697,37294,36234,34449
241,47518,38982,52565,62102,59893,58540,44084,51023,44669,56231,40890,43880,44214,44467,46280,44371,43895,42741,41615,29827,48241,37065,35142,34882
244,47817,38961,52913,62786,60493,57522,44270,51034,44111,56283,40827,43288,44343,44042,46396,46130,43132,41284,42130,29688,46015,37869,36691,34852
248,48329,38954,52119,62116,59428,59461,44734,51608,43211,56949,41106,44829,45188,44472,46593,45870,43870,41427,41753,29822,46262,37563,35679,34313
251,47853,39056,52979,62999,59465,58965,43913,51469,43862,56933,41324,44341,44809,45029,46145,45201,43191,41405,42328,30140,46264,36540,35428,34624
255,48706,39154,53201,62730,61484,58408,43679,51092,44290,56709,40349,43389,44389,44750,46577,45833,44858,40514,42453,30732,46708,37354,35312,33950
259,48301,38806,52683,63236,61181,57428,44497,51127,43855,56883,40951,43179,45550,44958,46920,45474,42907,42559,41797,30052,46694,37739,35829,34490
262,48166,39031,53557,62093,60643,57193,44565,51122,44556,55485,40770,43868,43820,43129,45689,44167,44220,40642,41331,30262,46374,37380,36094,35508
266,47929,38993,52496,62050,60100,57868,44254,51559,43211,57045,39741,43624,44425,44452,45787,46032,43743,40922,40245,29825,45387,37098,36302,34420
269,49135,39282,53849,63072,59927,59086,44699,51721,44379,57055,40198,43548,43812,43587,45500,45361,43876,41874,41845,30018,45139,37382,36258,34947
273,48730,39542,51939,62055,60039,58382,44253,51016,44830,57727,41182,43787,43938,43859,46772,44512,43935,41228,42285,30218,45088,37270,35441,34476
276,47588,38686,53017,62890,59616,56972,43729,50811,43846,55650,40180,43762,43685,46025,45672,44928,43852,42222,41799,30568,46916,37552,37479,34951
280,48685,38415,53305,62089,59547,58009,43733,48889,44165,55979,40915,43314,44666,43755,45829,45739,43638,41382,40722,29099,47550,38218,36181,34951
283,48181,38618,52859,61518,60358,58414,43341,50911,44208,56305,40829,43170,45740,43443,45228,44231,43734,41480,42191,29679,45458,37978,37602,33918
287,47894,39249,53335,62448,60552,56989,44074,51132,43534,56957,40537,44256,43314,44197,46183,45505,43293,41196,41697,29552,45591,37389,36422,34777
291,48083,38848,52395,63105,60474,58544,43574,48685,42810,56055,40826,43729,44916,43741,45467,44370,43782,41685,41431,29659,44661,38147,36369,34883
294,48343,38870,52881,61363,59698,58278,43695,50841,43105,54993,39472,43215,44654,43963,45809,44823,44365,40532,41807,29448,46145,37245,35755,34589
298,47552,38009,53107,61322,58955,57281,42681,47050,41729,57142,39658,42009,45178,42711,43974,42846,42031,38989,39161,28871,45237,36197,34494,33135
301,-23.937,12.212,-20.64,14.006,-147.52,-67.282,-22.405,64.323,3.716,40.837,22.198,-64.813,118.32,47.414,-14.002,0.64132,77.994,-10.72,51.298,131.13,21.656,21.087,27.082,-61.191
305,110.33,82.905,-26.939,-45.796,16.503,-80.686,19.357,71.171,-48.26,18.03,-38.788,12.763,21.716,77.435,-21.631,-111.01,-176.79,129.66,-84.744,-103.01,-55.94,-48.955,50.308,2.5268
308,26.683,-36.207,-79.772,145.92,-52.659,-47.135,11.15,41.073,34.976,-35.424,81.232,-24.752,64.552,9.0151,3.3281,50.183,-51.223,193.9,-75.477,-49.148,220.35,-73.812,13.465,-49.208
312,-20.405,-117.26,-89.242,43.846,-83.181,-8.7402,27.117,18.186,-12.032,16.184,-81.333,-9.5387,-40.039,67.185,3.7632,-28.573,34.186,13.9,0.045529,35.35,-41.817,-23.312,-51.838,-86.889
316,46.62,-8.5728,47.434,35.014,-43.576,-76.646,32.312,17.973,210.02,40.559,14.154,-33.235,15.984,-0.33758,-48.294,-65.308,-24.331,63.954,47.241,38.644,52.856,8.4743,25.19,-39.315
319,-215.39,-317.9,-55.173,83.494,83.172,-48.802,-11.595,-102.36,42.824,65.277,275.41,-20.437,36.866,237.08,45.148,27.562,572.83,315.47,-104.72,62.469,102.11,114.4,-79.971,-70.21
323,-241.34,-387.45,-139.32,72.173,-3.2198,-268.86,124.68,1.2277,-47.923,78.856,351.47,95.358,-108.56,26.725,280.93,-66.713,376.33,406.98,-175.54,11.194,243.93,34.902,-25.669,-64.278
326,-239.47,-266.64,27.538,449.7,-2.4819,-198.84,91.837,-187.36,-84.606,112.95,794.64,20.19,-79.685,74.651,90.575,-137.56,416.12,23.532,24.313,-137.25,173.59,67.183,-109.52,83.542
330,-248.38,-353.19,51.356,273.38,28.246,-298.21,-29.582,-310.98,73.277,-3.9142,92.493,-4.012,-97.717,35.126,101.42,-60.416,693.07,254.77,-204.06,-21.666,151.39,125.75,-8.6639,-20.669
333,-387.09,-563.31,-68.717,303.5,41.441,-204.27,-50.362,-57.716,1.3706,-140.19,68.28,118.84,137.18,99.875,38.146,83.876,542.89,246.41,-173.87,19.191,-2.3323,73.734,-38.21,-79.751
337,-231.59,-445.6,-19.305,95.642,17.034,-174.14,-16.167,-153.83,10.68,335.59,571.22,-65.271,6.315,59.172,353.63,78.129,903.07,2.7378,37.62,-67.087,113.57,3.3163,79.783,-33.101
340,-327.77,-484.76,-166,181.3,-36.001,-169.34,-33.822,24.303,-10.337,33.684,316.66,32.863,-7.1024,77.069,350.48,46.292,620.07,-107.46,-184.91,-96.015,401.7,33.273,-165.04,41.894
344,-498.58,-517.66,5.8863,30.282,83.186,-60.14,78.746,-197.18,44.207,-74.279,58.852,19.948,4.7639,66.298,246.07,1.3417,626.31,59.422,-8.1805,-14.673,87.402,-3.9575,117,-7.1947
348,-312.73,-371.32,-114.82,62.625,19.135,-230.36,-38.526,-144.25,11.992,138.17,10.703,34.563,-16.466,97.065,272.62,45.126,818.72,45.382,-39.914,-73.731,1513.4,-9.6161,-43.878,-40.246
351,-173.49,-469.44,-41.125,148.88,7.4377,20.27,-101.94,-122.66,-0.52764,-3.5663,-77.56,9.0471,-16.219,85.486,66.685,10.576,645.31,68.034,-105.55,15.492,366.22,42.361,-157.64,65.169
355,-468.91,-471.63,-46.849,140.16,-50.912,-95.908,45.332,-183.2,-31.083,-53.214,42.72,-10.245,-2.6061,473.19,239.46,-37.388,701.81,52.312,-207.2,-32.861,277.9,-13.973,-114.08,-33.11
358,-388.03,-460.27,-185.76,-72.492,-28.719,-186.27,112.48,-162.37,-118.8,-16.437,124.09,42.59,-18.253,968.93,121.2,-84.915,911.97,7.1084,-44.312,69.441,72.572,-143.58,-36.055,76.508
362,-293.87,-586.27,-171.93,112.13,61.544,-186.73,-59.123,-93.732,13.632,-124.48,436.72,-90.229,-70.118,91.994,175.13,-7.6316,697.2,98.753,-99.793,72.626,247.32,-116.51,-99.093,25.513
