Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
110,45907,38184,51589,60640,59338,56638,41742,44107,40787,55081,39022,41360,43996,42330,43736,42674,39396,38031,38362,28382,44271,37397,35555,32756
113,48124,38373,52382,61847,58367,56195,42290,44859,41403,55108,39713,41936,43756,43735,44764,42900,40105,38338,39543,29304,45333,37425,36051,33647
117,46775,38777,52120,61367,58388,56582,41770,45152,41508,55723,40648,41463,43473,43020,45415,43586,40273,38520,38858,29791,46751,38245,36285,33688
120,48246,39054,52431,60808,59112,56471,41167,45744,42231,57036,39553,43666,43697,42836,44446,43963,40590,38733,39228,29654,45991,38241,36509,34256
124,46272,38555,51669,61374,59677,57261,43066,47962,42749,55170,40530,43383,44254,43723,46494,44036,41105,38589,39862,29761,44991,38376,36190,34198
127,45862,38857,53216,62005,59798,58231,43900,48490,42780,55539,40673,43485,44280,43331,45308,45214,40618,38278,39952,29635,46588,38775,36271,34811
131,46541,38716,53594,62829,59187,56386,43439,48891,42461,55880,40426,42935,45228,43237,45042,44419,40418,38490,40185,30251,46243,39431,38389,34273
134,47133,39512,52965,62082,59557,58944,42787,48716,43490,57066,40856,43421,45843,45079,45081,44485,40609,39784,40492,29489,47895,38889,35998,34574
138,47875,38120,53045,61136,58971,57706,43692,49357,42324,55813,40739,43156,44691,44429,46023,44791,40937,39031,40899,30114,47835,39060,37075,34801
141,46803,39415,52617,61608,61059,58229,44461,47321,43762,56315,40596,44363,44889,44531,46141,44260,41620,38898,40815,31137,45882,41225,36818,34440
145,47039,38769,52543,62469,60001,58667,43824,49926,43443,57623,40895,44419,43503,44151,47508,43667,41697,39752,40520,29687,48278,40278,36698,35663
149,46834,39512,53923,62121,61057,57973,43982,50432,43525,56840,40962,43602,44387,43742,46750,44530,41666,39918,41937,30228,46905,38888,37669,35645
152,47790,39190,52618,62321,60030,57266,44695,50024,43832,56371,40864,43950,45292,44055,46244,44921,42588,40222,41057,30526,48468,39419,37164,35510
156,49138,39071,53239,63219,61495,59607,44948,47899,44102,56082,41307,45166,45034,44664,46741,45961,41578,39582,41034,29929,47058,39862,37427,35057
159,48678,39102,53834,63755,60983,58765,44529,50496,43920,57638,40806,44014,44787,44019,47092,46125,43428,40212,40937,30234,47120,39982,37218,34905
163,49114,39642,53528,62983,62099,57642,45161,49956,45162,58303,41719,43563,44540,44244,46622,45543,43015,39779,41698,29680,46636,40243,37949,34785
166,49134,39723,52553,62985,60435,57515,45125,50731,42958,56462,41382,44506,44731,45528,47941,46138,43042,40528,41058,30869,46527,40850,38351,34874
170,49050,39299,54307,62472,61383,58173,44366,51775,43231,56575,41727,43902,45855,45545,47352,46584,42230,40839,41720,30913,47374,40110,37983,35136
173,48877,39815,53276,63307,61344,59635,44392,50838,43892,55626,41377,43879,45567,44612,47618,45138,43100,40482,41433,30955,46351,40564,38121,35447
177,49099,38694,54601,63300,61279,59071,43923,51228,45227,56864,41287,44115,45456,44222,45895,46966,43841,40791,41491,30433,47425,40477,38357,35940
180,48291,39422,54071,62922,62534,59235,43400,51073,43561,57396,40690,44077,44409,44804,46918,45677,44353,41238,40844,30087,48235,39463,37791,34958
184,49009,39914,53584,63710,60953,58230,45281,51654,43929,57044,40615,43989,44563,44391,46588,45863,43208,41312,41863,30453,48882,40490,39049,35715
188,47559,39934,54180,63629,61058,59327,44982,51232,44385,56844,41971,44427,45927,44892,47815,46371,43902,40570,42181,31132,47650,39582,38529,35664
191,48766,39531,52828,63309,62280,59644,44506,51117,44598,58384,41802,44646,45495,45407,47706,45860,43987,40941,43223,32406,47102,40273,39351,35119
195,46883,39429,53520,63749,61963,58695,44740,51299,44693,56157,40824,43701,45717,44997,47493,45898,43546,41623,41283,30733,48779,40990,38376,36098
198,49894,40138,53398,63725,62033,58831,44066,48738,44557,56853,41340,45017,46059,46210,48894,45071,44297,41398,41495,29970,48218,40410,38432,35511
202,49205,40259,53091,63203,61211,59728,44717,51355,44974,58226,41372,45101,46054,45784,47045,46438,43142,41061,41097,30148,45623,41418,38077,35888
205,47940,38557,53127,61387,58531,57012,42446,49422,42690,56308,39665,43238,43996,42922,45418,43529,41268,39770,39233,29067,45044,38004,35936,33356
209,46014,37214,50990,59568,56480,54139,41736,48882,42504,53205,38742,42118,42257,42166,43617,42410,40731,38905,38698,28278,43252,33369,33127,31044
212,48112,38434,52898,61942,59624,57089,43252,47273,42962,55689,40533,44073,45334,43613,45635,44134,42898,41440,40655,29832,45580,37310,33907,33530
216,48590,38093,53889,61040,59522,58539,43200,51007,44085,56236,39703,43788,44473,44465,46445,44752,44632,41086,40838,30811,46220,36994,34968,33452
219,48759,38178,53390,60864,59460,57745,43660,50136,44973,56672,41902,45144,46157,45610,46235,44635,44874,42080,39772,30632,46711,36714,35809,33981
223,46369,38859,53863,61157,60357,58361,45032,51522,44453,57710,40307,43652,44774,43900,46148,45111,42787,41752,41400,29455,46920,36577,35727,33515
227,46666,38151,53497,62100,59755,58492,44693,51250,44257,58460,40711,44107,44282,43867,46427,45720,43928,41629,39931,31557,47191,36496,35562,33908
230,48739,38712,53073,61663,60012,57873,44071,51290,44244,56094,41240,43597,43785,43986,47167,44536,43509,40685,42365,30385,46292,36974,35837,33998
234,47799,38755,53035,62502,60185,58288,43821,48914,43720,58516,41025,44081,44640,44262,47975,45576,43047,41069,42139,30366,45499,36989,36457,34842
237,48422,39166,52862,62049,59423,58464,45148,51458,44051,57104,40218,43629,44800,44027,46840,45949,44215,41543,41837,30137,47367,37370,36337,34394
241,46229,39035,52639,62310,60531,58598,44138,51145,44762,56182,41058,44090,44260,44544,46369,45096,44227,42841,41912,29898,48791,37180,35271,34749
244,47524,38996,52895,62923,61742,57644,44326,51036,44022,56275,41039,43531,44600,45315,46550,46366,43283,41405,42233,29920,47493,37890,36790,34770
248,48048,39000,52064,62302,60014,59751,45127,51757,43286,56901,41254,45016,45299,44522,46737,45875,44592,41478,41746,29748,46218,37757,36543,34290
251,47704,39124,53035,63224,59876,59081,44078,51577,43894,56940,41510,44631,44947,44972,46381,45355,43489,41515,42525,30633,45591,36646,35569,34554
255,48371,39177,53115,62982,61692,58306,43768,51191,44224,56449,40659,44197,44555,44779,46828,46198,44061,40624,42576,30653,45458,37473,35966,33955
259,48313,38861,52720,63487,61824,57715,44589,51205,44018,56813,41293,43310,45597,45071,47093,45741,42928,42666,41680,30390,45394,37839,35981,34308
262,47912,39120,53740,62302,61708,57231,44812,51256,44637,55631,41059,44104,44015,44087,45808,44192,44251,40749,41460,30440,47489,37981,36157,35375
266,47824,39112,52601,62782,60512,58115,44675,51684,43588,56344,39870,43868,44703,44539,45997,46182,43801,41125,40339,29973,46481,37220,36522,34220
269,48893,39351,54452,63923,60379,60201,44778,51707,44469,56844,40491,43026,43904,43633,45525,45461,43888,42000,41858,30072,47487,37526,36280,35041
273,48565,39596,51995,62515,60635,58559,44524,51187,44696,57810,41353,44028,44076,44017,47066,44613,43994,41339,42299,30370,45994,37498,35647,34525
276,47239,38655,53046,64103,60223,57062,44276,50838,43870,55621,40445,44135,44732,46193,45824,45725,43940,42390,41797,30749,47380,37690,37582,34883
280,48450,38448,53271,62401,60763,58071,44182,51542,44058,55889,41051,43450,45740,43827,45912,45964,43725,41425,40823,29195,47864,38385,36357,34917
283,48039,38641,52967,61639,60975,58655,43688,51053,44177,56563,41094,43435,45949,43572,45435,44962,43850,41514,42193,29792,47852,38008,37663,34025
287,47540,39306,53325,62685,60912,57017,44121,51273,43723,57017,40674,44350,43409,44185,46748,45661,43471,41322,41740,29607,46770,37649,36526,34753
291,48021,38921,52402,63530,62206,58712,43937,51168,42824,55922,41080,44036,45089,43649,45604,44476,43808,41932,41374,29696,44715,38223,36630,34903
294,48432,38933,52961,61520,61121,58162,44302,50978,43221,54960,39549,43429,44965,43933,45974,44933,44478,40702,41739,29447,46283,37436,35943,34752
298,47396,38015,53098,61490,60116,57484,42803,49639,41844,56982,39903,42234,45463,42942,44220,43049,42125,39147,39163,28877,43916,36467,35190,33032
301,-3.4658,14.026,-16.18,20.299,-56.083,-68.746,-20.538,72.453,5.5942,37.869,20.776,-63.883,148.61,49.405,-11.746,1.1003,79.955,-10.091,53.634,134.22,-50.63,22.18,28.565,-62.018
305,-21.08,87.753,-23.929,-45.224,13.103,-83.315,16.731,75.615,-50.905,14.739,-36.815,14.591,23.282,85.755,-19.142,-109.59,-179.69,127.21,-86.414,-103.7,-57.806,-47.932,49.038,0.52213
308,-11.421,-31.909,-79.503,141.5,6.6286,-46.566,11.262,41.221,34.872,-37.153,31.863,-21.525,-62.515,11.29,4.0121,51.243,-55.153,187.76,-78.985,-49.157,46.526,-72.176,14.421,-47.919
312,-39.161,-113.26,-85.75,42.975,-14.098,-9.919,24.808,24.821,-13.738,16.464,-78.891,-8.8997,-37.874,75.605,5.0204,-30.305,28.755,13.766,-1.1904,34.548,-6.808,-23.788,-51.864,-88.412
316,12.323,-4.9901,50.21,37.1,-14.955,-81.774,28.763,20.393,203.02,40.335,14.917,-33.498,17.775,2.5181,-50.276,-65.223,-26.62,63.233,47.192,40.84,121.52,7.6393,25.699,-39.022
319,-121.22,-313.97,-54.864,88.401,4.4316,-54.324,-16.406,-100.59,40.205,59.418,290.85,-16.424,39.457,246.13,48.356,34.031,573.65,319.94,-104.6,62.043,288.6,122.51,-78.665,-73.513
323,-111.28,-384.92,-144.61,65.331,-118.76,-263.74,137.34,1.4091,-49.139,75.4,358.76,99.286,-111.02,27.197,277.41,-66.651,388.64,447.17,-177.54,11.336,466.2,39.525,-19.797,-65.976
326,-150.41,-268.98,16.995,427.14,-97.349,-199.69,83.156,-180.02,-82.306,114.9,814.99,25.672,-76.003,72.817,92.067,-139.51,435.73,22.547,27.517,-139.73,75.009,68.135,-107.53,82.058
330,-94.945,-355.5,44.246,290.47,-201.51,-293.17,-25.516,-311.15,72.365,-8.4868,112.36,-2.5019,-96.089,38.972,106.41,-55.832,687.08,266.29,-206.7,-24.392,360.74,93.817,-3.8224,-18.664
333,-305.85,-567.44,-79.342,312.74,-173.03,-202.93,-49.133,-54.177,-3.2519,-141.95,68.32,119.96,148.34,104.65,40.445,85.627,590.38,264.71,-172.37,18.011,112.21,75.339,-34.343,-79.499
337,-132.36,-449.16,-19.428,99.074,-97.662,-175.54,-14.848,-156.58,7.1969,316.32,572.38,-64.58,9.0486,63.987,362.77,77.398,919.44,12.975,39.313,-64.93,102.11,4.0162,84.643,-31.659
340,-238.24,-482.92,-164.41,177.36,-227.19,-169.68,-35.432,22.959,-13.935,29.317,311.39,30.291,-4.2656,82.497,360.53,49.703,597.23,-103.52,-183.34,-94.31,941.91,32.728,-164.71,40.044
344,-184.02,-514.32,4.1327,32.656,-49.708,-63.491,73.665,-191.07,37.579,-83.84,57.716,18.953,7.3809,65.417,252.93,3.868,622.14,59.421,-8.5695,-20.084,323.41,-8.8673,82.846,-18.074
348,-217.82,-375.7,-120.87,61.448,-101.16,-230.45,-39.03,-141.98,10.411,167.09,15.019,36.484,-11.722,97.04,289.21,45.933,817.75,49.835,-41.984,-73.373,1411.2,-9.0959,-41.721,-41.703
351,-84.893,-471.41,-45.44,376.29,-230.03,24.064,-103.19,-124.18,1.5858,-4.0423,-74.421,11.845,-17.858,87.051,76.225,16.892,645.72,71.484,-103.14,14.985,277.71,42.99,-159.25,62.563
355,-318.38,-475.68,-49.281,139.64,-192.41,-95.017,43.416,-180.19,-32.574,-50.244,45.687,-10.007,-2.1072,480.33,239.98,-37.22,687.46,58.408,-199.96,-31.115,142.57,-15.964,-115.58,-31.254
358,-381.07,-455.93,-188.72,-73.684,-130.05,-181.25,-51.619,-158.88,-118.89,-22.533,139.95,45.614,-11.584,1012.9,124.85,-82.556,913.32,4.125,-51.687,70.985,116.01,-143.41,-34.696,74.64
362,-139.73,-582.87,-173.73,111.52,-5.2563,-176.89,-55.969,-93.885,8.1936,-131.93,413.09,-91.455,-69.037,95.56,192.3,-5.0057,676.91,102.81,-98.756,70.234,344.96,-117.06,-99.3,26.194
