Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
96,210.94,192.22,222.44,240.48,235.31,231.5,194.45,203.84,198.71,224.9,183.65,195.21,198.36,192.95,194.11,192.75,197.68,185.59,187.84,162.98,197.14,178.74,169.89,165.73
99,212.18,193.03,225.75,243.35,235.92,231.26,196.77,206.76,198.3,229.79,191.75,199.87,200.63,197.99,198.86,196.13,194.62,189.19,190.92,165.44,205.24,183.55,178.29,173.3
103,212.95,194.61,224.15,242.73,239.93,233.62,198.99,214.19,203.15,232.08,194.45,201.76,207.85,204.4,204.02,204.29,196.9,190.86,195.72,167.72,208.89,191.78,183.66,177.61
106,218.51,194.71,226.8,244.48,240.56,234.03,202.16,214.76,203.4,234.43,195.19,201.71,205.74,204.2,208.88,203.03,197.02,192.15,194.56,171.63,213.06,190.72,187.21,181.68
110,214.65,196.48,227.29,245.83,243.71,238.29,204.22,210.5,201.98,234.55,196.83,203.27,207.63,205.58,206.52,206.68,197.48,194.31,195.89,168.54,209.91,193.44,188.95,182.42
113,219.75,196.96,229.02,248.28,241.71,237.36,205.56,212.28,203.5,234.61,198.56,204.68,208.02,210.41,209,207.16,199.27,195.1,198.89,171.29,212.42,193.52,190.25,183.48
117,216.66,197.98,228.45,247.31,241.75,238.18,204.29,212.96,203.76,235.92,201,203.52,208.65,209.4,210.55,208.84,199.69,195.57,197.16,172.64,215.74,195.62,190.87,185.55
120,220.03,198.68,229.13,246.18,243.25,237.94,202.81,214.35,205.53,238.68,198.26,208.86,209.83,209.1,208.23,209.7,200.48,196.11,198.09,172.25,213.97,195.61,191.45,186.16
124,215.5,197.42,227.46,247.32,244.4,239.6,207.44,219.46,206.78,234.74,200.64,208.19,210.97,211.12,213.09,209.94,201.77,195.74,199.69,172.63,211.62,195.96,190.62,185.41
127,214.54,198.18,230.84,248.59,244.65,241.61,209.43,220.66,206.86,235.52,200.98,208.43,210.5,211.71,210.29,212.73,200.55,194.95,199.91,172.21,215.36,196.97,190.83,187.38
