Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
88,56.426,56.726,56.395,55.142,54.58,53.255,50.212,50.192,53.516,49.559,47.498,50.573,50.191,47.179,47.093,45.431,52.944,52.531,52.422,52.727,48.478,47.13,46.225,44.947
92,57.475,57.326,57.495,57.068,57.091,56.359,53.405,52.966,55.508,53.462,50.847,54.09,53.786,51.301,52.196,51.648,55.101,54.123,53.97,55.046,52.034,52.75,50.129,49.726
96,57.724,58.182,57.889,57.823,57.338,57.46,55.453,53.975,56.774,56.69,54.671,55.889,56.419,54.465,54.704,54.298,56.91,54.808,55.263,56.259,54.867,55.431,53.476,53.238
99,58.064,58.426,58.752,58.513,57.487,57.4,56.117,54.747,56.657,57.923,57.085,57.222,57.064,55.888,56.043,55.25,56.032,55.871,56.169,57.109,57.123,56.92,56.121,55.671
103,58.275,58.904,58.335,58.364,58.465,57.984,56.749,56.717,58.042,58.501,57.889,57.764,59.118,57.697,57.496,57.548,56.687,56.365,57.58,57.894,58.138,59.472,57.813,57.053
106,59.794,58.935,59.024,58.784,58.617,58.086,57.654,56.867,58.114,59.094,58.106,57.75,58.52,57.64,58.865,57.192,56.72,56.745,57.239,59.247,59.297,59.146,58.93,58.363
110,58.738,59.471,59.15,59.11,59.385,59.145,58.24,55.737,57.709,59.124,58.597,58.195,59.057,58.028,58.202,58.221,56.855,57.385,57.632,58.18,58.421,59.989,59.476,58.599
113,60.135,59.616,59.603,59.697,58.897,58.914,58.621,56.208,58.143,59.138,59.111,58.599,59.167,59.393,58.899,58.355,57.37,57.618,58.512,59.128,59.121,60.011,59.887,58.939
117,59.29,59.926,59.454,59.464,58.908,59.116,58.26,56.391,58.216,59.468,59.838,58.268,59.347,59.109,59.336,58.83,57.491,57.755,58.004,59.594,60.043,60.665,60.08,59.603
120,60.211,60.137,59.631,59.192,59.272,59.058,57.838,56.758,58.721,60.165,59.022,59.797,59.682,59.022,58.684,59.072,57.719,57.915,58.279,59.458,59.551,60.662,60.265,59.801
124,58.971,59.755,59.196,59.468,59.554,59.468,59.158,58.111,59.08,59.171,59.729,59.603,60.007,59.594,60.054,59.14,58.087,57.807,58.748,59.59,58.897,60.769,60.003,59.561
127,58.71,59.987,60.074,59.774,59.614,59.969,59.728,58.429,59.101,59.369,59.831,59.673,59.873,59.76,59.265,59.925,57.739,57.572,58.814,59.445,59.937,61.084,60.069,60.193
131,59.141,59.879,60.287,60.171,59.309,59.014,59.413,58.669,58.881,59.551,59.668,59.294,59.92,59.513,59.086,59.396,57.595,57.732,58.985,60.049,59.714,61.598,61.792,59.834
134,59.515,60.485,59.933,59.811,59.494,60.334,58.965,58.565,59.59,60.181,59.961,59.629,60.611,60.697,59.112,59.438,57.732,58.701,59.21,59.268,60.776,61.173,59.843,60.057
138,59.98,59.421,59.978,59.352,59.201,59.698,59.586,58.947,58.785,59.515,59.9,59.447,59.706,60.371,59.742,59.63,57.967,58.14,59.507,59.932,60.738,61.308,60.728,60.335
141,59.307,60.411,59.736,59.581,60.239,59.968,60.109,57.723,59.776,59.783,60.338,60.273,59.805,59.816,59.82,59.283,58.453,58.04,59.446,60.909,59.479,62.983,60.519,60.127
145,59.456,59.92,59.694,59.998,59.715,60.192,59.676,59.284,59.557,60.474,59.993,60.311,59.545,60.119,60.721,58.866,58.508,58.678,59.23,59.488,61.02,62.255,60.421,61.099
149,59.327,60.485,60.472,59.83,60.238,59.836,59.784,59.583,59.614,60.062,60.04,59.753,60.052,59.572,60.223,59.465,58.486,58.801,60.257,60.04,60.142,61.172,61.211,60.93
152,59.927,60.24,59.737,59.927,59.73,59.471,60.267,59.342,59.824,59.813,59.977,59.991,60.128,60.079,59.888,59.719,59.136,59.026,59.622,60.329,61.14,61.588,60.801,60.729
156,60.763,60.15,60.088,60.358,60.454,60.672,60.437,58.074,60.008,59.659,60.306,60.817,59.931,60.133,60.217,60.399,58.424,58.551,59.605,59.709,60.24,61.933,61.015,60.429
159,60.479,60.174,60.422,60.614,60.202,60.242,60.155,59.621,59.883,60.482,59.928,60.035,60.449,59.738,60.448,60.516,59.721,59.019,59.535,60.055,60.28,62.026,60.845,60.45
163,60.748,60.583,60.25,60.245,60.749,59.665,60.58,59.302,60.724,60.83,60.616,59.727,60.286,59.749,60.138,60.132,59.435,58.698,60.085,59.501,59.968,62.228,61.438,60.474
