Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
168,146.81,168.81,171.5,172.21,175.5,170.68,161.78,157.93,151.28,147.98,139.51,133.31,143.54,136.29,134.22,138.39,138.05,143.27,147.4,147.39,150.68,144.17,137.75,130.92
174,151.75,171.77,178.49,181.82,183.96,178.63,172.38,169.17,156.51,156.27,148.08,145.37,154.12,145.46,143.53,142.54,145.36,153.12,155.58,154.62,157.62,152.83,142.6,138.23
180,153.77,178.35,185.51,185.61,186.72,182.82,174.77,170.16,157.16,157.71,155.81,149.76,157.09,149.41,152.41,150.18,146.2,157.1,158.85,163.9,163.34,159.67,150.82,140.45
186,156.82,178.99,184.96,187.26,191.91,185.75,182.37,176.51,161.95,159.99,157.84,155.94,162.87,154.28,154.78,159.74,145.91,160.71,162.3,162.82,164.34,162.17,155.08,147.1
192,159.91,181.25,190.44,191.35,194.18,186.58,183.9,176.52,163.19,166.33,163.93,156.01,165.32,157.42,160.01,161.89,151.12,159.95,164.68,169.05,167.33,164.32,158.22,151.23
198,162.71,182.94,192.08,192.48,196.09,192.05,184.03,178.73,167.83,169.07,163.68,160.95,166.9,160.28,163.9,163.92,154.23,162.96,167.43,169.9,172.32,168.33,158.44,153.26
204,162.25,186.25,194.13,193.55,201.16,195.67,185.41,181.22,164.57,166.69,167.5,159.97,165.63,162.21,163.93,168.83,158.26,164.18,168.73,175.01,173.9,170.97,163.32,155.36
210,165.38,186.48,195.01,198.15,199.58,194.99,190.31,185.47,170.13,170.11,164.86,163.61,172.11,162.67,166.06,168.39,156.74,165.49,169.28,172.57,177.11,172.45,162.37,156.57
216,166.37,188.15,198.18,199.52,199.47,197.83,191.22,184.36,170.35,171.48,168.18,165.37,168.81,165.63,169,169.14,158.35,167.89,171.19,176.71,176.81,172.74,165.01,157.1
222,165.66,190.04,199.81,200.74,202.66,198.22,189.63,182.82,172.01,172.33,167.83,167.97,172.09,165.96,166.94,169.81,158.59,165.26,171.72,176.15,178.52,174.2,164.08,160.57
228,166.51,187.66,198.13,201.18,200.52,200.44,191.77,185.05,173.28,174.74,170.4,168.57,171.94,167.18,168.14,171.96,159.22,167.02,170.79,177.7,179.14,173.58,166.49,158.32
234,166.57,187.61,199.46,199.74,205.77,198.95,191.03,189.88,171.99,175.65,170.14,165.6,175.21,165.46,170.57,173.21,159.72,169.59,176.41,178.04,179.62,176.03,162.38,162.72
240,165.31,189.29,199.15,197.57,203.72,197.78,191.95,187.15,172.7,179.48,169.53,170.39,172.74,169.95,169.12,172.21,162.58,170.46,175.78,179.33,180.95,177.12,164.16,162.75
246,167.24,191.7,197.54,202.05,204.08,199.72,190.66,189.45,173.09,172.71,169.6,167.48,173.2,168.72,172.45,172.65,162.44,168.16,175.08,179.62,180.78,177.05,166.22,161.21
252,166.58,190.31,197.44,202.16,204.9,199.11,191.75,187.98,175,174.48,171.62,169.39,176.59,170.08,172.24,174.63,161.22,169.54,175.05,179.65,181.36,178.94,165.77,161.77
258,166.52,191.8,196.99,201.66,205.06,201.34,191.07,187.48,174.83,176.96,173.16,166.69,177.05,170.16,172.17,175.26,162.56,169.64,175.48,178.3,183.13,179.69,166.38,163.16
264,169.21,189.05,199.49,201.11,202.17,200.21,192.6,186.36,175.49,175.46,174.23,172.03,176.07,168.91,171.49,174.75,161.3,172.44,177.49,179.19,184.14,178.45,169.08,164.51
270,165.32,188.8,196.36,202.43,203.72,197.88,190.99,188.11,177.46,176.23,174.52,169.72,175.15,171,172.86,175.24,161.04,167.08,176.15,181.05,182.42,176.22,167.36,165.14
276,165.6,188.65,197.39,200.29,203.33,200.47,192.89,187.04,177.96,175.74,175.34,171.07,177.52,171.68,171.09,175.34,157.44,171.91,176.56,180.64,183.31,179.27,169.71,162.22
282,164.48,188.5,197.44,199.82,201.98,197.7,192.95,183.97,175.3,174.62,175.83,168.42,176.98,171.83,173.33,172.83,161.63,170.67,175.33,179.12,180.33,176.25,169.15,162.52
288,167.81,190.49,195.53,198.24,203.93,195.12,192.78,186.74,175.87,178.25,174.44,171.56,176.61,173.18,171.15,177.29,161.38,172.08,177.3,177.82,181.96,177.21,171.25,163.53
294,166.53,189.16,196,201.72,203.44,198.04,193.83,188.07,179.48,178,175.39,174.82,177.81,170.76,173.23,175.09,160.29,169.39,176.44,179.75,183.6,177.98,168.87,162.63
300,167.75,185.97,194.53,200.53,201.16,197.13,193.99,186.65,176.32,175.89,174.15,170.47,179.19,173.42,173.36,178.7,161.62,171.24,175.92,178.82,180.83,176.75,169.2,163.44
306,167.14,189.89,198.23,200.98,202.27,198.47,191.45,189.69,174.51,177.79,174.73,171.35,176.51,171.36,173.84,177.03,162.76,169.62,176.77,179,183.52,177.33,167.7,163.58
312,167.11,190.52,196.46,203.05,205.84,197.11,193.14,185.34,176.87,178.16,176.79,169.7,177.75,172.57,173.89,175.67,161.18,171.74,177.13,181.12,184.28,178.73,169.03,163.17
318,166.02,193.13,200.25,203.26,204.44,197.69,194.05,186.81,179.02,179.25,175.92,171.6,177.58,171.5,175.04,177.48,162.97,171.79,176.2,181.52,183.8,178.79,170.47,164.51
324,167.84,192.69,200.69,203.23,206.51,200.01,193.35,190.23,176.92,179.7,176.82,171.47,180.64,174.2,173.89,175.21,161.38,171.33,174.65,181.68,184.76,177.76,167.07,163.77
330,169.44,192.95,202.99,203.45,207.05,200.07,194.2,192.57,178.71,178.55,172.57,173.73,177.96,169.45,173.76,177,161.29,173.27,178.6,181.88,183.9,180.63,168.47,167.07
336,169.59,194.77,202.57,203.42,209.06,202.84,196.65,190.65,176.68,179.4,176.33,174.37,178.09,170.21,174.76,175.15,163.37,172.93,177.54,181.46,185.56,181.35,167.28,164.23
342,170.28,197.88,202.93,207.25,206.7,203.99,196.04,190.71,177.04,178.05,177.49,172.88,179.14,174.2,176.04,175.84,164.87,174.98,178.75,180.56,184.88,182.72,172.79,166.59
348,172.42,197.49,200.8,207.28,207.57,206.16,196.43,192.07,177.59,179.46,174.53,172.47,175.83,172.23,173.8,176.73,164.27,172.48,178.22,183.55,183.79,180.56,171.81,163.33
354,174.48,195.95,203.48,206.73,209.99,204.08,196.94,195.38,180.07,178.58,176.03,172.96,179.26,172.66,173.8,178.69,162.99,174.32,180.76,183.47,187.43,182.52,169.65,168.77
360,173.04,196.56,203.11,208.03,208.83,205.91,195.74,192.82,179.97,180.09,176.52,173.36,180.25,172.34,169.67,177.2,164.15,171.1,177.4,181.06,184.34,178.71,171.06,167.36
366,174.64,198.03,202.85,208.72,211.91,203.99,195.44,194.9,177.35,177.7,172.96,174.92,180.41,172.87,173.44,176.47,163.06,175.64,178.64,183.61,187.32,180.49,172.27,161.99
372,172.42,196.03,205.42,208.31,211.76,206.55,197.77,194.59,178.15,177.74,176.37,175.26,182.11,171.38,174.97,176.2,165.43,175.03,181.42,185.54,186.46,181.29,173.95,168.16
378,172.46,199.22,204.55,208.28,213.04,203.65,197.06,194.97,177.58,180.2,176.08,177.18,179.3,174.24,175.3,180.45,164.84,173.07,179.26,185.47,188.57,183.16,173.09,167.47
384,175.66,198.3,204.18,209.35,212.69,204.09,198.98,195.8,177.66,181.2,176.8,173.61,180.52,172.61,173.25,177.34,165.86,175.43,180.19,182.67,185.32,181.91,174.24,167.96
390,177.53,199.12,206.82,208.55,212.29,207.95,201.06,198.72,181.07,176.3,174.51,174.32,180.55,173.33,175.4,178.81,166.97,175.87,180.41,185.39,186.95,181.85,173.02,168.76
